patient_id	PC1	PC2	cluster
TCGA-CZ-5468	-6.064296606815757	7.9510186749656615	2
TCGA-CZ-5469	-4.085730569500947	1.8666330216049152	2
TCGA-CZ-5470	-4.775595864848074	1.45746544189885	2
TCGA-CZ-5982	-1.7076641089873912	-2.5128489486874193	2
TCGA-CZ-5984	-4.547959842858646	2.281537952889109	2
TCGA-CZ-5985	-11.670141399797593	2.1764360893386585	2
TCGA-CZ-5986	-4.394925016450433	-2.5217048081577165	2
TCGA-CZ-5987	-3.50410080990514	6.991158225996035	2
TCGA-CZ-5988	-0.47143174805951965	-1.924254377062456	2
TCGA-CZ-5989	-5.726426676016474	-2.8524267958177227	2
TCGA-DV-5565	-4.45826285810038	-0.7292491327509526	2
TCGA-DV-5566	-7.947944288507322	-0.059074402218428614	2
TCGA-DV-5567	-0.3274333184783508	-5.203906111607586	2
TCGA-DV-5568	-4.504220949767873	-2.53137486609363	2
TCGA-DV-5569	-0.8008079562154209	-3.6626319326937873	2
TCGA-DV-5573	-1.388293989944298	-3.0913749360718876	2
TCGA-DV-5574	5.70024561654629	-2.127331300673041	1
TCGA-DV-5575	0.17213348508843246	-0.17523893463951046	2
TCGA-DV-5576	-0.5527447848974617	-5.507783640374628	2
TCGA-DV-A4VX	-3.2627590641743396	12.79577050136891	2
TCGA-DV-A4VZ	6.330609886197871	-1.805178084591124	1
TCGA-DV-A4W0	-2.048358652317058	-0.01130597157796459	2
TCGA-EU-5904	4.129902414186023	-4.725135918115878	2
TCGA-EU-5905	1.1155530122382524	-2.60674696451035	2
TCGA-EU-5906	-0.44980113896799845	0.14778343793958193	2
TCGA-EU-5907	-4.774841730184697	-0.5270176644403213	2
TCGA-G6-A5PC	1.7090596677752932	7.789465881221856	1
TCGA-G6-A8L6	-2.062875388967982	3.461731265773432	2
TCGA-G6-A8L7	-0.6647571649936932	15.448535016270826	1
TCGA-G6-A8L8	-1.224564410189793	1.325438283980566	2
TCGA-GK-A6C7	17.982876274161345	-5.263837285265392	1
TCGA-MM-A563	0.5867591268598843	3.2732831725420404	2
TCGA-MM-A564	-0.5616425421804626	4.4646220647696	2
TCGA-MW-A4EC	-3.7663731438809753	0.7851953932931385	2
